"ID";"From.country";"To.country";"Year";"Jury.or.Televoting.x";"Points";"Jury.points.this.year";"Tele.points.this.year";"All.points.this.year";"All.points.from.voting.to.voted";"All.points.from.voting.when.voted.in.final";"All.points.to.voted.when.voting.takes.part";"Mean.countries.taking.part"
28291;"Slovenia";"Turkey";2002;"J";0;29;0;29;15;986;1630;31,6470588235294
28292;"Slovenia";"Turkey";1995;"J";3;21;0;21;15;986;1630;31,6470588235294
28293;"Slovenia";"Turkey";1996;"J";0;57;0;57;15;986;1630;31,6470588235294
28294;"Slovenia";"Turkey";2009;"J";0;177;0;177;15;986;1630;31,6470588235294
28295;"Slovenia";"Turkey";1998;"J";0;25;0;25;15;986;1630;31,6470588235294
28296;"Slovenia";"Turkey";2006;"J";0;91;0;91;15;986;1630;31,6470588235294
28297;"Slovenia";"Turkey";2012;"J";0;112;0;112;15;986;1630;31,6470588235294
28298;"Slovenia";"Turkey";2007;"J";0;163;0;163;15;986;1630;31,6470588235294
28299;"Slovenia";"Turkey";2003;"J";10;167;0;167;15;986;1630;31,6470588235294
28300;"Slovenia";"Turkey";2005;"J";0;92;0;92;15;986;1630;31,6470588235294
28301;"Slovenia";"Turkey";2001;"J";0;41;0;41;15;986;1630;31,6470588235294
28302;"Slovenia";"Turkey";2010;"J";2;170;0;170;15;986;1630;31,6470588235294
28303;"Slovenia";"Turkey";1999;"J";0;21;0;21;15;986;1630;31,6470588235294
28304;"Slovenia";"Turkey";1993;"J";0;10;0;10;15;986;1630;31,6470588235294
28305;"Slovenia";"Ukraine";2007;"J";4;235;0;235;48;1160;2749;39,5
28306;"Slovenia";"Ukraine";2003;"J";0;30;0;30;48;1160;2749;39,5
28307;"Slovenia";"Ukraine";2016;"T";7;211;323;534;48;1160;2749;39,5
28308;"Slovenia";"Ukraine";2021;"J";0;97;267;364;48;1160;2749;39,5
28309;"Slovenia";"Ukraine";2011;"J";6;159;0;159;48;1160;2749;39,5
28310;"Slovenia";"Ukraine";2018;"T";0;11;119;130;48;1160;2749;39,5
28311;"Slovenia";"Ukraine";2010;"J";0;108;0;108;48;1160;2749;39,5
28312;"Slovenia";"Ukraine";2017;"J";0;12;24;36;48;1160;2749;39,5
28313;"Slovenia";"Ukraine";2016;"J";12;211;323;534;48;1160;2749;39,5
28314;"Slovenia";"Ukraine";2004;"J";8;280;0;280;48;1160;2749;39,5
28315;"Slovenia";"Ukraine";2017;"T";0;12;24;36;48;1160;2749;39,5
28316;"Slovenia";"Ukraine";2021;"T";7;97;267;364;48;1160;2749;39,5
28317;"Slovenia";"Ukraine";2009;"J";0;76;0;76;48;1160;2749;39,5
28318;"Slovenia";"Ukraine";2018;"J";0;11;119;130;48;1160;2749;39,5
28319;"Slovenia";"Ukraine";2013;"J";0;214;0;214;48;1160;2749;39,5
28320;"Slovenia";"Ukraine";2005;"J";0;30;0;30;48;1160;2749;39,5
28321;"Slovenia";"Ukraine";2006;"J";2;145;0;145;48;1160;2749;39,5
28322;"Slovenia";"Ukraine";2014;"J";0;113;0;113;48;1160;2749;39,5
28323;"Slovenia";"Ukraine";2012;"J";0;65;0;65;48;1160;2749;39,5
28324;"Slovenia";"Ukraine";2008;"J";2;230;0;230;48;1160;2749;39,5
28325;"Slovenia";"United Kingdom";2014;"J";0;40;0;40;48;1798;1587;34,7692307692308
28326;"Slovenia";"United Kingdom";2019;"J";0;8;3;11;48;1798;1587;34,7692307692308
28327;"Slovenia";"United Kingdom";2021;"T";0;0;0;0;48;1798;1587;34,7692307692308
28328;"Slovenia";"United Kingdom";2018;"T";0;23;25;48;48;1798;1587;34,7692307692308
28329;"Slovenia";"United Kingdom";2019;"T";0;8;3;11;48;1798;1587;34,7692307692308
28330;"Slovenia";"United Kingdom";1993;"J";10;164;0;164;48;1798;1587;34,7692307692308
28331;"Slovenia";"United Kingdom";2004;"J";0;29;0;29;48;1798;1587;34,7692307692308
28332;"Slovenia";"United Kingdom";2006;"J";0;25;0;25;48;1798;1587;34,7692307692308
28333;"Slovenia";"United Kingdom";2008;"J";0;14;0;14;48;1798;1587;34,7692307692308
28334;"Slovenia";"United Kingdom";2001;"J";0;28;0;28;48;1798;1587;34,7692307692308
28335;"Slovenia";"United Kingdom";2017;"J";10;99;12;111;48;1798;1587;34,7692307692308
28336;"Slovenia";"United Kingdom";2007;"J";0;19;0;19;48;1798;1587;34,7692307692308
28337;"Slovenia";"United Kingdom";2017;"T";0;99;12;111;48;1798;1587;34,7692307692308
28338;"Slovenia";"United Kingdom";2002;"J";8;111;0;111;48;1798;1587;34,7692307692308
28339;"Slovenia";"United Kingdom";1999;"J";2;38;0;38;48;1798;1587;34,7692307692308
28340;"Slovenia";"United Kingdom";1997;"J";8;227;0;227;48;1798;1587;34,7692307692308
28341;"Slovenia";"United Kingdom";2009;"J";3;173;0;173;48;1798;1587;34,7692307692308
28342;"Slovenia";"United Kingdom";2005;"J";0;18;0;18;48;1798;1587;34,7692307692308
28343;"Slovenia";"United Kingdom";2021;"J";0;0;0;0;48;1798;1587;34,7692307692308
28344;"Slovenia";"United Kingdom";2013;"J";1;23;0;23;48;1798;1587;34,7692307692308
28345;"Slovenia";"United Kingdom";2012;"J";0;12;0;12;48;1798;1587;34,7692307692308
28346;"Slovenia";"United Kingdom";2015;"J";0;5;0;5;48;1798;1587;34,7692307692308
28347;"Slovenia";"United Kingdom";2016;"J";0;54;8;62;48;1798;1587;34,7692307692308
28348;"Slovenia";"United Kingdom";1996;"J";0;77;0;77;48;1798;1587;34,7692307692308
28349;"Slovenia";"United Kingdom";1995;"J";0;76;0;76;48;1798;1587;34,7692307692308
28350;"Slovenia";"United Kingdom";2018;"J";0;23;25;48;48;1798;1587;34,7692307692308
28351;"Slovenia";"United Kingdom";2016;"T";0;54;8;62;48;1798;1587;34,7692307692308
28352;"Slovenia";"United Kingdom";2003;"J";0;0;0;0;48;1798;1587;34,7692307692308
28353;"Slovenia";"United Kingdom";1998;"J";5;166;0;166;48;1798;1587;34,7692307692308
28354;"Slovenia";"United Kingdom";2011;"J";1;100;0;100;48;1798;1587;34,7692307692308
28355;"Slovenia";"United Kingdom";2010;"J";0;10;0;10;48;1798;1587;34,7692307692308
28356;"Spain";"Albania";2019;"T";0;43;47;90;0;754;835;40,4
28357;"Spain";"Albania";2010;"J";0;62;0;62;0;754;835;40,4
28358;"Spain";"Albania";2008;"J";0;55;0;55;0;754;835;40,4
28359;"Spain";"Albania";2018;"J";0;126;58;184;0;754;835;40,4
28360;"Spain";"Albania";2015;"J";0;34;0;34;0;754;835;40,4
28361;"Spain";"Albania";2019;"J";0;43;47;90;0;754;835;40,4
28362;"Spain";"Albania";2018;"T";0;126;58;184;0;754;835;40,4
28363;"Spain";"Albania";2004;"J";0;106;0;106;0;754;835;40,4
28364;"Spain";"Albania";2021;"J";0;22;35;57;0;754;835;40,4
28365;"Spain";"Albania";2012;"J";0;146;0;146;0;754;835;40,4
28366;"Spain";"Albania";2021;"T";0;22;35;57;0;754;835;40,4
28367;"Spain";"Albania";2009;"J";0;48;0;48;0;754;835;40,4
28368;"Spain";"Albania";2005;"J";0;53;0;53;0;754;835;40,4
28369;"Spain";"Armenia";2015;"J";0;34;0;34;60;696;1276;40,4
28370;"Spain";"Armenia";2017;"T";0;58;21;79;60;696;1276;40,4
28371;"Spain";"Armenia";2016;"J";12;115;134;249;60;696;1276;40,4
28372;"Spain";"Armenia";2017;"J";0;58;21;79;60;696;1276;40,4
28373;"Spain";"Armenia";2009;"J";4;92;0;92;60;696;1276;40,4
28374;"Spain";"Armenia";2014;"J";4;174;0;174;60;696;1276;40,4
28375;"Spain";"Armenia";2007;"J";8;138;0;138;60;696;1276;40,4
28376;"Spain";"Armenia";2016;"T";6;115;134;249;60;696;1276;40,4
28377;"Spain";"Armenia";2008;"J";10;199;0;199;60;696;1276;40,4
28378;"Spain";"Armenia";2013;"J";0;41;0;41;60;696;1276;40,4
28379;"Spain";"Armenia";2010;"J";8;141;0;141;60;696;1276;40,4
28380;"Spain";"Armenia";2006;"J";8;129;0;129;60;696;1276;40,4
28381;"Spain";"Australia";2017;"T";0;171;2;173;42;522;1263;41,6
28382;"Spain";"Australia";2018;"J";0;90;9;99;42;522;1263;41,6
28383;"Spain";"Australia";2015;"J";7;196;0;196;42;522;1263;41,6
28384;"Spain";"Australia";2019;"T";5;153;131;284;42;522;1263;41,6
28385;"Spain";"Australia";2016;"J";8;320;191;511;42;522;1263;41,6
28386;"Spain";"Australia";2018;"T";0;90;9;99;42;522;1263;41,6
28387;"Spain";"Australia";2019;"J";10;153;131;284;42;522;1263;41,6
28388;"Spain";"Australia";2016;"T";4;320;191;511;42;522;1263;41,6
28389;"Spain";"Australia";2017;"J";8;171;2;173;42;522;1263;41,6
28390;"Spain";"Austria";1976;"J";8;80;0;80;77;2088;1980;25,5454545454545
28391;"Spain";"Austria";1983;"J";0;53;0;53;77;2088;1980;25,5454545454545
28392;"Spain";"Austria";1982;"J";8;57;0;57;77;2088;1980;25,5454545454545
28393;"Spain";"Austria";1981;"J";6;20;0;20;77;2088;1980;25,5454545454545
28394;"Spain";"Austria";1999;"J";0;65;0;65;77;2088;1980;25,5454545454545
28395;"Spain";"Austria";1992;"J";2;63;0;63;77;2088;1980;25,5454545454545
28396;"Spain";"Austria";2017;"J";3;93;0;93;77;2088;1980;25,5454545454545
28397;"Spain";"Austria";1979;"J";0;5;0;5;77;2088;1980;25,5454545454545
28398;"Spain";"Austria";2014;"J";12;290;0;290;77;2088;1980;25,5454545454545
28399;"Spain";"Austria";1996;"J";0;68;0;68;77;2088;1980;25,5454545454545
28400;"Spain";"Austria";1986;"J";0;12;0;12;77;2088;1980;25,5454545454545
28401;"Spain";"Austria";1994;"J";0;19;0;19;77;2088;1980;25,5454545454545
28402;"Spain";"Austria";1980;"J";4;64;0;64;77;2088;1980;25,5454545454545
28403;"Spain";"Austria";2016;"T";2;31;120;151;77;2088;1980;25,5454545454545
28404;"Spain";"Austria";1987;"J";0;8;0;8;77;2088;1980;25,5454545454545
28405;"Spain";"Austria";2017;"T";0;93;0;93;77;2088;1980;25,5454545454545
28406;"Spain";"Austria";1995;"J";6;67;0;67;77;2088;1980;25,5454545454545
28407;"Spain";"Austria";1985;"J";0;60;0;60;77;2088;1980;25,5454545454545
28408;"Spain";"Austria";2015;"J";0;0;0;0;77;2088;1980;25,5454545454545
28409;"Spain";"Austria";1988;"J";0;0;0;0;77;2088;1980;25,5454545454545
28410;"Spain";"Austria";2018;"J";8;271;71;342;77;2088;1980;25,5454545454545
28411;"Spain";"Austria";2018;"T";0;271;71;342;77;2088;1980;25,5454545454545
28412;"Spain";"Austria";1989;"J";2;97;0;97;77;2088;1980;25,5454545454545
28413;"Spain";"Austria";1997;"J";0;12;0;12;77;2088;1980;25,5454545454545
28414;"Spain";"Austria";1990;"J";0;58;0;58;77;2088;1980;25,5454545454545
28415;"Spain";"Austria";2011;"J";0;64;0;64;77;2088;1980;25,5454545454545
28416;"Spain";"Austria";1977;"J";0;11;0;11;77;2088;1980;25,5454545454545
28417;"Spain";"Austria";1993;"J";0;32;0;32;77;2088;1980;25,5454545454545
28418;"Spain";"Austria";2016;"J";0;31;120;151;77;2088;1980;25,5454545454545
28419;"Spain";"Austria";2003;"J";8;101;0;101;77;2088;1980;25,5454545454545
28420;"Spain";"Austria";1978;"J";0;14;0;14;77;2088;1980;25,5454545454545
28421;"Spain";"Austria";1991;"J";0;0;0;0;77;2088;1980;25,5454545454545
28422;"Spain";"Austria";2000;"J";8;34;0;34;77;2088;1980;25,5454545454545
28423;"Spain";"Austria";2004;"J";0;9;0;9;77;2088;1980;25,5454545454545
28424;"Spain";"Austria";1984;"J";0;5;0;5;77;2088;1980;25,5454545454545
28425;"Spain";"Austria";2002;"J";0;26;0;26;77;2088;1980;25,5454545454545
28426;"Spain";"Azerbaijan";2019;"J";7;202;100;302;24;928;1775;40,75
28427;"Spain";"Azerbaijan";2021;"T";0;32;33;65;24;928;1775;40,75
28428;"Spain";"Azerbaijan";2017;"J";0;78;42;120;24;928;1775;40,75
28429;"Spain";"Azerbaijan";2017;"T";0;78;42;120;24;928;1775;40,75
28430;"Spain";"Azerbaijan";2011;"J";0;221;0;221;24;928;1775;40,75
28431;"Spain";"Azerbaijan";2010;"J";7;145;0;145;24;928;1775;40,75
28432;"Spain";"Azerbaijan";2009;"J";0;207;0;207;24;928;1775;40,75
28433;"Spain";"Azerbaijan";2012;"J";0;150;0;150;24;928;1775;40,75
28434;"Spain";"Azerbaijan";2008;"J";0;132;0;132;24;928;1775;40,75
28435;"Spain";"Azerbaijan";2019;"T";1;202;100;302;24;928;1775;40,75
28436;"Spain";"Azerbaijan";2016;"J";2;44;73;117;24;928;1775;40,75
28437;"Spain";"Azerbaijan";2021;"J";0;32;33;65;24;928;1775;40,75
28438;"Spain";"Azerbaijan";2015;"J";0;49;0;49;24;928;1775;40,75
28439;"Spain";"Azerbaijan";2013;"J";7;234;0;234;24;928;1775;40,75
28440;"Spain";"Azerbaijan";2014;"J";0;33;0;33;24;928;1775;40,75
28441;"Spain";"Azerbaijan";2016;"T";0;44;73;117;24;928;1775;40,75
28442;"Spain";"Belarus";2014;"J";0;43;0;43;0;464;368;40
28443;"Spain";"Belarus";2017;"T";0;50;33;83;0;464;368;40
28444;"Spain";"Belarus";2017;"J";0;50;33;83;0;464;368;40
28445;"Spain";"Belarus";2013;"J";0;48;0;48;0;464;368;40
28446;"Spain";"Belarus";2010;"J";0;18;0;18;0;464;368;40
28447;"Spain";"Belarus";2019;"J";0;18;13;31;0;464;368;40
28448;"Spain";"Belarus";2007;"J";0;145;0;145;0;464;368;40
28449;"Spain";"Belarus";2019;"T";0;18;13;31;0;464;368;40
28450;"Spain";"Belgium";1995;"J";7;8;0;8;98;2088;2303;25,1818181818182
28451;"Spain";"Belgium";1998;"J";7;122;0;122;98;2088;2303;25,1818181818182
28452;"Spain";"Belgium";1976;"J";0;68;0;68;98;2088;2303;25,1818181818182
28453;"Spain";"Belgium";2017;"T";4;108;255;363;98;2088;2303;25,1818181818182
28454;"Spain";"Belgium";2017;"J";4;108;255;363;98;2088;2303;25,1818181818182
28455;"Spain";"Belgium";2000;"J";0;2;0;2;98;2088;2303;25,1818181818182
28456;"Spain";"Belgium";1986;"J";10;176;0;176;98;2088;2303;25,1818181818182
28457;"Spain";"Belgium";2015;"J";6;217;0;217;98;2088;2303;25,1818181818182
28458;"Spain";"Belgium";1983;"J";8;13;0;13;98;2088;2303;25,1818181818182
28459;"Spain";"Belgium";1990;"J";0;46;0;46;98;2088;2303;25,1818181818182
28460;"Spain";"Belgium";1980;"J";0;14;0;14;98;2088;2303;25,1818181818182
28461;"Spain";"Belgium";1999;"J";0;38;0;38;98;2088;2303;25,1818181818182
28462;"Spain";"Belgium";2016;"T";0;130;51;181;98;2088;2303;25,1818181818182
28463;"Spain";"Belgium";2003;"J";12;165;0;165;98;2088;2303;25,1818181818182
28464;"Spain";"Belgium";1996;"J";12;22;0;22;98;2088;2303;25,1818181818182
28465;"Spain";"Belgium";2010;"J";0;143;0;143;98;2088;2303;25,1818181818182
28466;"Spain";"Belgium";1984;"J";2;70;0;70;98;2088;2303;25,1818181818182
28467;"Spain";"Belgium";2016;"J";0;130;51;181;98;2088;2303;25,1818181818182
28468;"Spain";"Belgium";1977;"J";0;69;0;69;98;2088;2303;25,1818181818182
28469;"Spain";"Belgium";1979;"J";0;5;0;5;98;2088;2303;25,1818181818182
28470;"Spain";"Belgium";2021;"J";0;71;3;74;98;2088;2303;25,1818181818182
28471;"Spain";"Belgium";2021;"T";0;71;3;74;98;2088;2303;25,1818181818182
28472;"Spain";"Belgium";1993;"J";0;3;0;3;98;2088;2303;25,1818181818182
28473;"Spain";"Belgium";2013;"J";0;71;0;71;98;2088;2303;25,1818181818182
28474;"Spain";"Belgium";1981;"J";0;40;0;40;98;2088;2303;25,1818181818182
28475;"Spain";"Belgium";1988;"J";0;5;0;5;98;2088;2303;25,1818181818182
28476;"Spain";"Belgium";1992;"J";3;11;0;11;98;2088;2303;25,1818181818182
28477;"Spain";"Belgium";2002;"J";1;33;0;33;98;2088;2303;25,1818181818182
28478;"Spain";"Belgium";2004;"J";0;7;0;7;98;2088;2303;25,1818181818182
28479;"Spain";"Belgium";1982;"J";10;96;0;96;98;2088;2303;25,1818181818182
28480;"Spain";"Belgium";1991;"J";3;23;0;23;98;2088;2303;25,1818181818182
28481;"Spain";"Belgium";1989;"J";0;13;0;13;98;2088;2303;25,1818181818182
28482;"Spain";"Belgium";1985;"J";0;7;0;7;98;2088;2303;25,1818181818182
28483;"Spain";"Belgium";1978;"J";2;125;0;125;98;2088;2303;25,1818181818182
28484;"Spain";"Belgium";1987;"J";7;56;0;56;98;2088;2303;25,1818181818182
28485;"Spain";"Belgium";1975;"J";0;17;0;17;98;2088;2303;25,1818181818182
28486;"Spain";"Bosnia and Herzegovina";2007;"J";0;106;0;106;11;1044;1242;32,2777777777778
28487;"Spain";"Bosnia and Herzegovina";1995;"J";0;14;0;14;11;1044;1242;32,2777777777778
28488;"Spain";"Bosnia and Herzegovina";2010;"J";0;51;0;51;11;1044;1242;32,2777777777778
28489;"Spain";"Bosnia and Herzegovina";1997;"J";0;22;0;22;11;1044;1242;32,2777777777778
28490;"Spain";"Bosnia and Herzegovina";2004;"J";0;91;0;91;11;1044;1242;32,2777777777778
28491;"Spain";"Bosnia and Herzegovina";2001;"J";0;29;0;29;11;1044;1242;32,2777777777778
28492;"Spain";"Bosnia and Herzegovina";2011;"J";0;125;0;125;11;1044;1242;32,2777777777778
28493;"Spain";"Bosnia and Herzegovina";1993;"J";0;27;0;27;11;1044;1242;32,2777777777778
28494;"Spain";"Bosnia and Herzegovina";2003;"J";0;27;0;27;11;1044;1242;32,2777777777778
28495;"Spain";"Bosnia and Herzegovina";2006;"J";1;229;0;229;11;1044;1242;32,2777777777778
28496;"Spain";"Bosnia and Herzegovina";2009;"J";0;106;0;106;11;1044;1242;32,2777777777778
28497;"Spain";"Bosnia and Herzegovina";1999;"J";0;86;0;86;11;1044;1242;32,2777777777778
28498;"Spain";"Bosnia and Herzegovina";1994;"J";7;39;0;39;11;1044;1242;32,2777777777778
28499;"Spain";"Bosnia and Herzegovina";2012;"J";0;55;0;55;11;1044;1242;32,2777777777778
28500;"Spain";"Bosnia and Herzegovina";2002;"J";3;33;0;33;11;1044;1242;32,2777777777778
28501;"Spain";"Bosnia and Herzegovina";2008;"J";0;110;0;110;11;1044;1242;32,2777777777778
28502;"Spain";"Bosnia and Herzegovina";1996;"J";0;13;0;13;11;1044;1242;32,2777777777778
28503;"Spain";"Bosnia and Herzegovina";2005;"J";0;79;0;79;11;1044;1242;32,2777777777778
28504;"Spain";"Bulgaria";2016;"J";0;127;180;307;55;522;1415;41,6
28505;"Spain";"Bulgaria";2007;"J";10;157;0;157;55;522;1415;41,6
28506;"Spain";"Bulgaria";2017;"T";10;278;337;615;55;522;1415;41,6
28507;"Spain";"Bulgaria";2021;"T";8;140;30;170;55;522;1415;41,6
28508;"Spain";"Bulgaria";2018;"T";5;100;66;166;55;522;1415;41,6
28509;"Spain";"Bulgaria";2017;"J";6;278;337;615;55;522;1415;41,6
28510;"Spain";"Bulgaria";2021;"J";4;140;30;170;55;522;1415;41,6
28511;"Spain";"Bulgaria";2018;"J";0;100;66;166;55;522;1415;41,6
28512;"Spain";"Bulgaria";2016;"T";12;127;180;307;55;522;1415;41,6
28513;"Spain";"Croatia";2017;"J";0;25;103;128;33;1160;1216;30,4444444444444
28514;"Spain";"Croatia";1998;"J";1;131;0;131;33;1160;1216;30,4444444444444
28515;"Spain";"Croatia";1993;"J";1;31;0;31;33;1160;1216;30,4444444444444
28516;"Spain";"Croatia";1996;"J";5;98;0;98;33;1160;1216;30,4444444444444
28517;"Spain";"Croatia";2006;"J";0;56;0;56;33;1160;1216;30,4444444444444
28518;"Spain";"Croatia";2001;"J";0;42;0;42;33;1160;1216;30,4444444444444
28519;"Spain";"Croatia";2005;"J";0;115;0;115;33;1160;1216;30,4444444444444
28520;"Spain";"Croatia";1995;"J";12;91;0;91;33;1160;1216;30,4444444444444
28521;"Spain";"Croatia";1999;"J";12;118;0;118;33;1160;1216;30,4444444444444
28522;"Spain";"Croatia";1997;"J";0;24;0;24;33;1160;1216;30,4444444444444
28523;"Spain";"Croatia";2016;"J";0;40;33;73;33;1160;1216;30,4444444444444
28524;"Spain";"Croatia";2009;"J";0;45;0;45;33;1160;1216;30,4444444444444
28525;"Spain";"Croatia";2000;"J";2;70;0;70;33;1160;1216;30,4444444444444
28526;"Spain";"Croatia";2008;"J";0;44;0;44;33;1160;1216;30,4444444444444
28527;"Spain";"Croatia";2017;"T";0;25;103;128;33;1160;1216;30,4444444444444
28528;"Spain";"Croatia";2016;"T";0;40;33;73;33;1160;1216;30,4444444444444
28529;"Spain";"Croatia";2004;"J";0;50;0;50;33;1160;1216;30,4444444444444
28530;"Spain";"Croatia";1994;"J";0;27;0;27;33;1160;1216;30,4444444444444
28531;"Spain";"Croatia";2002;"J";0;44;0;44;33;1160;1216;30,4444444444444
28532;"Spain";"Croatia";2003;"J";0;29;0;29;33;1160;1216;30,4444444444444
28533;"Spain";"Cyprus";1991;"J";0;60;0;60;78;2088;2100;28,1612903225806
28534;"Spain";"Cyprus";1986;"J";0;4;0;4;78;2088;2100;28,1612903225806
28535;"Spain";"Cyprus";2018;"T";8;183;253;436;78;2088;2100;28,1612903225806
28536;"Spain";"Cyprus";1997;"J";10;98;0;98;78;2088;2100;28,1612903225806
28537;"Spain";"Cyprus";1985;"J";0;15;0;15;78;2088;2100;28,1612903225806
28538;"Spain";"Cyprus";1987;"J";0;80;0;80;78;2088;2100;28,1612903225806
28539;"Spain";"Cyprus";1989;"J";0;51;0;51;78;2088;2100;28,1612903225806
28540;"Spain";"Cyprus";1998;"J";0;37;0;37;78;2088;2100;28,1612903225806
28541;"Spain";"Cyprus";1995;"J";5;79;0;79;78;2088;2100;28,1612903225806
28542;"Spain";"Cyprus";1981;"J";0;69;0;69;78;2088;2100;28,1612903225806
28543;"Spain";"Cyprus";2012;"J";5;65;0;65;78;2088;2100;28,1612903225806
28544;"Spain";"Cyprus";2010;"J";0;27;0;27;78;2088;2100;28,1612903225806
28545;"Spain";"Cyprus";2018;"J";12;183;253;436;78;2088;2100;28,1612903225806
28546;"Spain";"Cyprus";2004;"J";3;170;0;170;78;2088;2100;28,1612903225806
28547;"Spain";"Cyprus";1983;"J";0;26;0;26;78;2088;2100;28,1612903225806
28548;"Spain";"Cyprus";1992;"J";0;57;0;57;78;2088;2100;28,1612903225806
28549;"Spain";"Cyprus";1994;"J";4;51;0;51;78;2088;2100;28,1612903225806
28550;"Spain";"Cyprus";2016;"J";0;43;53;96;78;2088;2100;28,1612903225806
28551;"Spain";"Cyprus";2005;"J";0;46;0;46;78;2088;2100;28,1612903225806
28552;"Spain";"Cyprus";2021;"T";0;50;44;94;78;2088;2100;28,1612903225806
28553;"Spain";"Cyprus";2021;"J";6;50;44;94;78;2088;2100;28,1612903225806
28554;"Spain";"Cyprus";2000;"J";0;8;0;8;78;2088;2100;28,1612903225806
28555;"Spain";"Cyprus";1982;"J";7;85;0;85;78;2088;2100;28,1612903225806
28556;"Spain";"Cyprus";2019;"T";0;77;32;109;78;2088;2100;28,1612903225806
28557;"Spain";"Cyprus";2016;"T";0;43;53;96;78;2088;2100;28,1612903225806
28558;"Spain";"Cyprus";1993;"J";0;17;0;17;78;2088;2100;28,1612903225806
28559;"Spain";"Cyprus";1999;"J";0;2;0;2;78;2088;2100;28,1612903225806
28560;"Spain";"Cyprus";2019;"J";5;77;32;109;78;2088;2100;28,1612903225806
28561;"Spain";"Cyprus";2017;"J";0;36;32;68;78;2088;2100;28,1612903225806
28562;"Spain";"Cyprus";1996;"J";7;72;0;72;78;2088;2100;28,1612903225806
28563;"Spain";"Cyprus";1984;"J";0;31;0;31;78;2088;2100;28,1612903225806
28564;"Spain";"Cyprus";1990;"J";0;36;0;36;78;2088;2100;28,1612903225806
28565;"Spain";"Cyprus";2003;"J";0;15;0;15;78;2088;2100;28,1612903225806
28566;"Spain";"Cyprus";2002;"J";6;85;0;85;78;2088;2100;28,1612903225806
28567;"Spain";"Cyprus";2017;"T";0;36;32;68;78;2088;2100;28,1612903225806
28568;"Spain";"Cyprus";2015;"J";0;11;0;11;78;2088;2100;28,1612903225806
28569;"Spain";"Czech Republic";2019;"T";0;150;7;157;20;348;479;42
28570;"Spain";"Czech Republic";2019;"J";6;150;7;157;20;348;479;42
28571;"Spain";"Czech Republic";2016;"T";0;41;0;41;20;348;479;42
28572;"Spain";"Czech Republic";2018;"J";4;66;215;281;20;348;479;42
28573;"Spain";"Czech Republic";2016;"J";0;41;0;41;20;348;479;42
28574;"Spain";"Czech Republic";2018;"T";10;66;215;281;20;348;479;42
28575;"Spain";"Denmark";2002;"J";0;7;0;7;80;2146;2743;28,2647058823529
28576;"Spain";"Denmark";1985;"J";0;41;0;41;80;2146;2743;28,2647058823529
28577;"Spain";"Denmark";2018;"T";0;38;188;226;80;2146;2743;28,2647058823529
28578;"Spain";"Denmark";2019;"T";0;69;51;120;80;2146;2743;28,2647058823529
28579;"Spain";"Denmark";1984;"J";6;101;0;101;80;2146;2743;28,2647058823529
28580;"Spain";"Denmark";2008;"J";0;60;0;60;80;2146;2743;28,2647058823529
28581;"Spain";"Denmark";2001;"J";7;177;0;177;80;2146;2743;28,2647058823529
28582;"Spain";"Denmark";1981;"J";3;41;0;41;80;2146;2743;28,2647058823529
28583;"Spain";"Denmark";2009;"J";0;74;0;74;80;2146;2743;28,2647058823529
28584;"Spain";"Denmark";1986;"J";5;77;0;77;80;2146;2743;28,2647058823529
28585;"Spain";"Denmark";2005;"J";10;125;0;125;80;2146;2743;28,2647058823529
28586;"Spain";"Denmark";1983;"J";4;16;0;16;80;2146;2743;28,2647058823529
28587;"Spain";"Denmark";2019;"J";0;69;51;120;80;2146;2743;28,2647058823529
28588;"Spain";"Denmark";1992;"J";4;47;0;47;80;2146;2743;28,2647058823529
28589;"Spain";"Denmark";1991;"J";0;8;0;8;80;2146;2743;28,2647058823529
28590;"Spain";"Denmark";2011;"J";0;134;0;134;80;2146;2743;28,2647058823529
28591;"Spain";"Denmark";1989;"J";0;111;0;111;80;2146;2743;28,2647058823529
28592;"Spain";"Denmark";1982;"J";0;5;0;5;80;2146;2743;28,2647058823529
28593;"Spain";"Denmark";1978;"J";0;13;0;13;80;2146;2743;28,2647058823529
28594;"Spain";"Denmark";2010;"J";4;149;0;149;80;2146;2743;28,2647058823529
28595;"Spain";"Denmark";1988;"J";1;92;0;92;80;2146;2743;28,2647058823529
28596;"Spain";"Denmark";2017;"T";0;69;8;77;80;2146;2743;28,2647058823529
28597;"Spain";"Denmark";2014;"J";3;74;0;74;80;2146;2743;28,2647058823529
