ID;Voting;Voted;Year;Jury.or.Televoting;Points.given;Jury.points.this.year;Tele.points.this.year;All.points.this.year;All.points.from.voting.to.voted;All.points.from.voting.when.voted.in.final;All.points.to.voted.when.voting.takes.part;Mean.countries.taking.part;Contests.when.voted.in.finals.and.voting.takes.part
33014;Turkey;Greece;1981;J;0;55;0;55;65;1624;2298;28,1428571428571;28
33015;Turkey;Greece;1998;J;0;12;0;12;65;1624;2298;28,1428571428571;28
33016;Turkey;Greece;2001;J;5;147;0;147;65;1624;2298;28,1428571428571;28
33017;Turkey;Greece;1990;J;0;11;0;11;65;1624;2298;28,1428571428571;28
33018;Turkey;Greece;1987;J;0;64;0;64;65;1624;2298;28,1428571428571;28
33019;Turkey;Greece;2010;J;3;140;0;140;65;1624;2298;28,1428571428571;28
33020;Turkey;Greece;2012;J;3;64;0;64;65;1624;2298;28,1428571428571;28
33021;Turkey;Greece;1993;J;2;64;0;64;65;1624;2298;28,1428571428571;28
33022;Turkey;Hungary;1997;J;3;39;0;39;10;406;343;34,1428571428571;7
33023;Turkey;Hungary;1995;J;0;3;0;3;10;406;343;34,1428571428571;7
33024;Turkey;Hungary;2012;J;1;19;0;19;10;406;343;34,1428571428571;7
33025;Turkey;Hungary;1998;J;0;4;0;4;10;406;343;34,1428571428571;7
33026;Turkey;Hungary;2011;J;0;53;0;53;10;406;343;34,1428571428571;7
33027;Turkey;Hungary;2005;J;6;97;0;97;10;406;343;34,1428571428571;7
33028;Turkey;Hungary;2007;J;0;128;0;128;10;406;343;34,1428571428571;7
33029;Turkey;Iceland;1999;J;10;146;0;146;23;1218;1160;28,047619047619;21
33030;Turkey;Iceland;2001;J;0;3;0;3;23;1218;1160;28,047619047619;21
33031;Turkey;Iceland;1996;J;0;51;0;51;23;1218;1160;28,047619047619;21
33032;Turkey;Iceland;2010;J;0;41;0;41;23;1218;1160;28,047619047619;21
33033;Turkey;Iceland;2011;J;0;61;0;61;23;1218;1160;28,047619047619;21
33034;Turkey;Iceland;2008;J;0;64;0;64;23;1218;1160;28,047619047619;21
33035;Turkey;Iceland;1997;J;0;18;0;18;23;1218;1160;28,047619047619;21
33036;Turkey;Iceland;2000;J;0;45;0;45;23;1218;1160;28,047619047619;21
33037;Turkey;Iceland;2012;J;0;46;0;46;23;1218;1160;28,047619047619;21
33038;Turkey;Iceland;1989;J;0;0;0;0;23;1218;1160;28,047619047619;21
33039;Turkey;Iceland;1990;J;1;124;0;124;23;1218;1160;28,047619047619;21
33040;Turkey;Iceland;1986;J;2;19;0;19;23;1218;1160;28,047619047619;21
33041;Turkey;Iceland;2004;J;0;16;0;16;23;1218;1160;28,047619047619;21
33042;Turkey;Iceland;1987;J;0;28;0;28;23;1218;1160;28,047619047619;21
33043;Turkey;Iceland;1988;J;0;20;0;20;23;1218;1160;28,047619047619;21
33044;Turkey;Iceland;2009;J;2;218;0;218;23;1218;1160;28,047619047619;21
33045;Turkey;Iceland;1995;J;0;31;0;31;23;1218;1160;28,047619047619;21
33046;Turkey;Iceland;2003;J;8;81;0;81;23;1218;1160;28,047619047619;21
33047;Turkey;Iceland;1993;J;0;42;0;42;23;1218;1160;28,047619047619;21
33048;Turkey;Iceland;1992;J;0;80;0;80;23;1218;1160;28,047619047619;21
33049;Turkey;Iceland;1991;J;0;26;0;26;23;1218;1160;28,047619047619;21
33050;Turkey;Ireland;2007;J;0;5;0;5;119;1682;2459;25,6206896551724;29
33051;Turkey;Ireland;1992;J;12;155;0;155;119;1682;2459;25,6206896551724;29
33052;Turkey;Ireland;1990;J;5;132;0;132;119;1682;2459;25,6206896551724;29
33053;Turkey;Ireland;1997;J;6;157;0;157;119;1682;2459;25,6206896551724;29
33054;Turkey;Ireland;1989;J;7;21;0;21;119;1682;2459;25,6206896551724;29
33055;Turkey;Ireland;1978;J;10;86;0;86;119;1682;2459;25,6206896551724;29
33056;Turkey;Ireland;1996;J;12;162;0;162;119;1682;2459;25,6206896551724;29
33057;Turkey;Ireland;1982;J;1;49;0;49;119;1682;2459;25,6206896551724;29
33058;Turkey;Ireland;2012;J;0;46;0;46;119;1682;2459;25,6206896551724;29
33059;Turkey;Ireland;2011;J;0;119;0;119;119;1682;2459;25,6206896551724;29
33060;Turkey;Ireland;1975;J;0;68;0;68;119;1682;2459;25,6206896551724;29
33061;Turkey;Ireland;2003;J;5;53;0;53;119;1682;2459;25,6206896551724;29
33062;Turkey;Ireland;1980;J;0;143;0;143;119;1682;2459;25,6206896551724;29
33063;Turkey;Ireland;1986;J;5;96;0;96;119;1682;2459;25,6206896551724;29
33064;Turkey;Ireland;2001;J;0;6;0;6;119;1682;2459;25,6206896551724;29
33065;Turkey;Ireland;2006;J;0;93;0;93;119;1682;2459;25,6206896551724;29
33066;Turkey;Ireland;1993;J;1;187;0;187;119;1682;2459;25,6206896551724;29
33067;Turkey;Ireland;1987;J;10;172;0;172;119;1682;2459;25,6206896551724;29
33068;Turkey;Ireland;1999;J;1;18;0;18;119;1682;2459;25,6206896551724;29
33069;Turkey;Ireland;1998;J;8;64;0;64;119;1682;2459;25,6206896551724;29
33070;Turkey;Ireland;1988;J;2;79;0;79;119;1682;2459;25,6206896551724;29
33071;Turkey;Ireland;1981;J;3;105;0;105;119;1682;2459;25,6206896551724;29
33072;Turkey;Ireland;1985;J;5;91;0;91;119;1682;2459;25,6206896551724;29
33073;Turkey;Ireland;2000;J;7;92;0;92;119;1682;2459;25,6206896551724;29
33074;Turkey;Ireland;2004;J;0;7;0;7;119;1682;2459;25,6206896551724;29
33075;Turkey;Ireland;1991;J;4;47;0;47;119;1682;2459;25,6206896551724;29
33076;Turkey;Ireland;1984;J;10;137;0;137;119;1682;2459;25,6206896551724;29
33077;Turkey;Ireland;2010;J;0;25;0;25;119;1682;2459;25,6206896551724;29
33078;Turkey;Ireland;1995;J;5;44;0;44;119;1682;2459;25,6206896551724;29
33079;Turkey;Israel;2005;J;3;154;0;154;50;1508;1879;25,4615384615385;26
33080;Turkey;Israel;1993;J;0;4;0;4;50;1508;1879;25,4615384615385;26
33081;Turkey;Israel;1985;J;0;93;0;93;50;1508;1879;25,4615384615385;26
33082;Turkey;Israel;2001;J;7;25;0;25;50;1508;1879;25,4615384615385;26
33083;Turkey;Israel;2009;J;0;53;0;53;50;1508;1879;25,4615384615385;26
33084;Turkey;Israel;1998;J;5;172;0;172;50;1508;1879;25,4615384615385;26
33085;Turkey;Israel;2008;J;0;124;0;124;50;1508;1879;25,4615384615385;26
33086;Turkey;Israel;1990;J;0;16;0;16;50;1508;1879;25,4615384615385;26
33087;Turkey;Israel;1981;J;0;56;0;56;50;1508;1879;25,4615384615385;26
33088;Turkey;Israel;1999;J;3;93;0;93;50;1508;1879;25,4615384615385;26
33089;Turkey;Israel;2003;J;0;17;0;17;50;1508;1879;25,4615384615385;26
33090;Turkey;Israel;1989;J;0;50;0;50;50;1508;1879;25,4615384615385;26
33091;Turkey;Israel;1992;J;2;85;0;85;50;1508;1879;25,4615384615385;26
33092;Turkey;Israel;2000;J;0;7;0;7;50;1508;1879;25,4615384615385;26
33093;Turkey;Israel;1995;J;0;81;0;81;50;1508;1879;25,4615384615385;26
33094;Turkey;Israel;2006;J;0;4;0;4;50;1508;1879;25,4615384615385;26
33095;Turkey;Israel;1982;J;0;100;0;100;50;1508;1879;25,4615384615385;26
33096;Turkey;Israel;1975;J;6;40;0;40;50;1508;1879;25,4615384615385;26
33097;Turkey;Israel;1983;J;0;136;0;136;50;1508;1879;25,4615384615385;26
33098;Turkey;Israel;2002;J;0;37;0;37;50;1508;1879;25,4615384615385;26
33099;Turkey;Israel;1978;J;12;157;0;157;50;1508;1879;25,4615384615385;26
33100;Turkey;Israel;1991;J;12;139;0;139;50;1508;1879;25,4615384615385;26
33101;Turkey;Israel;1987;J;0;73;0;73;50;1508;1879;25,4615384615385;26
33102;Turkey;Israel;1986;J;0;7;0;7;50;1508;1879;25,4615384615385;26
33103;Turkey;Israel;1988;J;0;85;0;85;50;1508;1879;25,4615384615385;26
33104;Turkey;Israel;2010;J;0;71;0;71;50;1508;1879;25,4615384615385;26
33105;Turkey;Italy;1984;J;7;70;0;70;76;928;1453;23,9375;16
33106;Turkey;Italy;2012;J;0;101;0;101;76;928;1453;23,9375;16
33107;Turkey;Italy;1983;J;4;41;0;41;76;928;1453;23,9375;16
33108;Turkey;Italy;1990;J;8;149;0;149;76;928;1453;23,9375;16
33109;Turkey;Italy;1993;J;0;45;0;45;76;928;1453;23,9375;16
33110;Turkey;Italy;2011;J;0;189;0;189;76;928;1453;23,9375;16
33111;Turkey;Italy;1992;J;5;111;0;111;76;928;1453;23,9375;16
33112;Turkey;Italy;1987;J;8;103;0;103;76;928;1453;23,9375;16
33113;Turkey;Italy;1991;J;10;89;0;89;76;928;1453;23,9375;16
33114;Turkey;Italy;1988;J;4;52;0;52;76;928;1453;23,9375;16
33115;Turkey;Italy;1997;J;5;114;0;114;76;928;1453;23,9375;16
33116;Turkey;Italy;1985;J;8;78;0;78;76;928;1453;23,9375;16
33117;Turkey;Italy;1989;J;0;56;0;56;76;928;1453;23,9375;16
33118;Turkey;Italy;1975;J;10;115;0;115;76;928;1453;23,9375;16
33119;Turkey;Italy;1980;J;6;87;0;87;76;928;1453;23,9375;16
33120;Turkey;Italy;1978;J;1;53;0;53;76;928;1453;23,9375;16
33121;Turkey;Latvia;2001;J;0;16;0;16;6;464;653;32,5;8
33122;Turkey;Latvia;2005;J;0;153;0;153;6;464;653;32,5;8
33123;Turkey;Latvia;2008;J;0;83;0;83;6;464;653;32,5;8
33124;Turkey;Latvia;2003;J;0;5;0;5;6;464;653;32,5;8
33125;Turkey;Latvia;2000;J;0;136;0;136;6;464;653;32,5;8
33126;Turkey;Latvia;2006;J;0;30;0;30;6;464;653;32,5;8
33127;Turkey;Latvia;2007;J;0;54;0;54;6;464;653;32,5;8
33128;Turkey;Latvia;2002;J;6;176;0;176;6;464;653;32,5;8
33129;Turkey;Lithuania;2011;J;0;63;0;63;0;464;406;34,625;8
33130;Turkey;Lithuania;2006;J;0;162;0;162;0;464;406;34,625;8
33131;Turkey;Lithuania;2012;J;0;70;0;70;0;464;406;34,625;8
33132;Turkey;Lithuania;2001;J;0;35;0;35;0;464;406;34,625;8
33133;Turkey;Lithuania;2009;J;0;23;0;23;0;464;406;34,625;8
33134;Turkey;Lithuania;2002;J;0;12;0;12;0;464;406;34,625;8
33135;Turkey;Lithuania;2007;J;0;28;0;28;0;464;406;34,625;8
33136;Turkey;Lithuania;1999;J;0;13;0;13;0;464;406;34,625;8
33137;Turkey;Luxembourg;1981;J;0;41;0;41;26;928;857;20,6875;16
33138;Turkey;Luxembourg;1980;J;1;56;0;56;26;928;857;20,6875;16
33139;Turkey;Luxembourg;1983;J;8;142;0;142;26;928;857;20,6875;16
33140;Turkey;Luxembourg;1982;J;3;78;0;78;26;928;857;20,6875;16
33141;Turkey;Luxembourg;1986;J;0;117;0;117;26;928;857;20,6875;16
33142;Turkey;Luxembourg;1992;J;0;10;0;10;26;928;857;20,6875;16
33143;Turkey;Luxembourg;1987;J;0;4;0;4;26;928;857;20,6875;16
33144;Turkey;Luxembourg;1991;J;3;29;0;29;26;928;857;20,6875;16
33145;Turkey;Luxembourg;1988;J;0;90;0;90;26;928;857;20,6875;16
33146;Turkey;Luxembourg;1989;J;0;8;0;8;26;928;857;20,6875;16
33147;Turkey;Luxembourg;1985;J;0;37;0;37;26;928;857;20,6875;16
33148;Turkey;Luxembourg;1978;J;2;73;0;73;26;928;857;20,6875;16
33149;Turkey;Luxembourg;1993;J;0;11;0;11;26;928;857;20,6875;16
